Time_Step,Open,High,Low,Close,Adj Close,Volume,Day_of_Week,Month,Price_Movement,Target_Close_7d,Price_Increase_7d,Daily_Return,Volatility,SMA_7,SMA_30,SMA_100,Std_Dev_100,Upper_Band,Lower_Band,Momentum_ROC,Sentiment_Score
256,5.814,5.92,5.76,5.804,5.804,4274500,4,7,0.362,5.728,0,-0.003776,0.028393,5.636857,5.6142,5.1836,0.436641,6.056882,4.310318,18.4973,0
257,5.804,5.904,5.742,5.828,5.828,4980000,1,7,0.286,5.522,0,0.004135,0.026317,5.677714,5.622,5.19546,0.437886,6.071232,4.319688,25.5493,0
258,5.828,5.828,5.71,5.792,5.792,4634500,2,7,0.278,5.516,0,-0.006177,0.024146,5.717429,5.636267,5.20694,0.438331,6.083602,4.330278,24.7201,0
259,5.828,6.0,5.802,5.946,5.946,6639500,3,7,0.454,5.446,0,0.026588,0.024609,5.782286,5.656333,5.2199,0.44085,6.1016,4.3382,27.871,10
260,5.978,5.978,5.718,5.762,5.762,6203000,4,7,0.14,5.578,0,-0.030945,0.02351,5.802286,5.6552,5.23136,0.439887,6.111134,4.351586,24.8267,10
261,5.68,5.706,5.6,5.67,5.67,4879000,0,7,0.012,5.738,1,-0.015967,0.023589,5.804,5.647667,5.24238,0.436894,6.116168,4.368592,24.1243,10
262,5.674,5.818,5.6,5.634,5.634,5227000,1,7,-0.192,5.74,1,-0.006349,0.023589,5.776571,5.638467,5.24926,0.437596,6.124452,4.374068,13.9102,0
263,5.686,5.806,5.58,5.728,5.728,5330000,2,7,-0.076,5.858,1,0.016684,0.023445,5.765714,5.628467,5.25934,0.436891,6.133122,4.385558,21.3559,0
264,5.706,5.792,5.45,5.522,5.522,5795000,3,7,-0.306,5.698,1,-0.035964,0.024717,5.722,5.6224,5.2682,0.433089,6.134378,4.402022,19.1113,0
265,5.558,5.566,5.48,5.516,5.516,3545000,4,7,-0.276,5.6,1,-0.001087,0.022635,5.682571,5.614533,5.27962,0.424238,6.128096,4.431144,26.1088,0
266,5.468,5.49,5.326,5.446,5.446,4259500,0,7,-0.5,5.528,1,-0.01269,0.021759,5.611143,5.5952,5.29042,0.414377,6.119174,4.461666,24.7366,10
267,5.516,5.622,5.508,5.578,5.578,5130500,1,7,-0.184,5.634,1,0.024238,0.02231,5.584857,5.5898,5.30114,0.407692,6.116524,4.485756,23.7905,10
268,5.6,6.088,5.56,5.738,5.738,15241500,2,7,0.068,5.634,0,0.028684,0.022447,5.594571,5.591933,5.3113,0.405768,6.122836,4.499764,21.5163,10
269,5.782,5.832,5.62,5.74,5.74,5057500,3,7,0.106,5.754,1,0.000349,0.018806,5.609714,5.602467,5.32092,0.404398,6.129716,4.512124,20.1339,10
270,5.74,5.908,5.71,5.858,5.858,2917500,4,7,0.13,5.468,0,0.020557,0.018938,5.628286,5.6136,5.33162,0.404311,6.140242,4.522998,22.3475,10
271,5.802,5.85,5.688,5.698,5.698,3366500,0,7,0.176,5.44,0,-0.027313,0.019772,5.653429,5.6178,5.34056,0.402406,6.145372,4.535748,18.6095,10
272,5.662,5.754,5.594,5.6,5.6,3803000,1,7,0.084,4.95,0,-0.017199,0.020148,5.665429,5.614933,5.34784,0.400424,6.148688,4.546992,14.9425,10
273,5.7,5.7,5.502,5.528,5.528,4792500,2,7,0.082,4.848,0,-0.012857,0.020348,5.677143,5.608533,5.35322,0.39918,6.15158,4.55486,10.7816,0
274,5.52,5.71,5.508,5.634,5.634,4693500,3,7,0.056,4.728,0,0.019175,0.020114,5.685143,5.6142,5.35968,0.398436,6.156552,4.562808,12.9511,0
275,5.56,5.68,5.5,5.634,5.634,4741000,4,7,-0.104,5.012,0,0.0,0.020066,5.670286,5.625333,5.3667,0.397007,6.160714,4.572686,14.2336,0
276,5.734,5.796,5.642,5.754,5.754,5824500,0,8,0.014,4.764,0,0.021299,0.019521,5.672286,5.640467,5.3748,0.396558,6.167916,4.581684,16.3835,0
277,5.738,5.84,5.454,5.468,5.468,7747000,1,8,-0.39,5.06,0,-0.049705,0.022293,5.616571,5.649333,5.38146,0.392412,6.166284,4.596636,13.8692,10
278,5.5,5.566,5.268,5.44,5.44,8972500,2,8,-0.258,5.262,0,-0.005121,0.022244,5.579714,5.647133,5.38772,0.388239,6.164198,4.611242,13.003700000000002,10
279,5.302,5.378,4.934,4.95,4.95,15322500,3,8,-0.65,5.246,1,-0.090074,0.029263,5.486857,5.630733,5.39072,0.383612,6.157944,4.623496,6.4516,10
280,4.998,5.076,4.566,4.848,4.848,9822000,4,8,-0.68,5.22,1,-0.020606,0.02835,5.389714,5.6076,5.3933,0.379013,6.151326,4.635274,5.6209,10
281,4.62,4.888,4.62,4.728,4.728,13042500,0,8,-0.906,5.166,1,-0.024752,0.028145,5.260286,5.5814,5.39494,0.375729,6.146398,4.643482,3.5933,0
282,4.83,5.09,4.74,5.012,5.012,6667000,1,8,-0.622,4.852,0,0.060068,0.031849,5.171429,5.5654,5.39944,0.368273,6.135986,4.662894,9.8641,0
283,5.088,5.088,4.726,4.764,4.764,7821000,2,8,-0.99,4.46,0,-0.049481,0.033274,5.03,5.5368,5.40116,0.364849,6.130858,4.671462,3.745600000000001,0
284,4.808,5.15,4.8,5.06,5.06,4182500,3,8,-0.408,4.39,0,0.062133,0.036264,4.971714,5.516867,5.4063,0.356198,6.118696,4.693904,11.3066,10
285,5.12,5.428,5.072,5.262,5.262,5045500,4,8,-0.178,4.592,0,0.039921,0.036827,4.946286,5.498067,5.41454,0.342853,6.100246,4.728834,18.5669,10
286,5.324,5.35,5.186,5.246,5.246,3693000,0,8,0.296,4.774,0,-0.003041,0.036828,4.988571,5.479467,5.42258,0.328962,6.080504,4.764656,18.1,10
287,5.226,5.308,5.166,5.22,5.22,2688500,1,8,0.372,4.622,0,-0.004956,0.036752,5.041714,5.4592,5.43012,0.315167,6.060454,4.799786,16.883100000000002,10
288,5.278,5.33,5.102,5.166,5.166,3218500,2,8,0.438,4.746,0,-0.010345,0.03632,5.104286,5.438333,5.43628,0.303598,6.043476,4.829084,13.5385,10
289,5.0,5.03,4.694,4.852,4.852,5283000,3,8,-0.16,4.942,1,-0.060782,0.037639,5.081429,5.401867,5.4383,0.298951,6.036202,4.840398,4.3441,10
290,4.772,4.844,4.4,4.46,4.46,6876500,4,8,-0.304,4.926,1,-0.080791,0.040845,5.038,5.358467,5.43506,0.30774,6.05054,4.81958,-6.7726,10
291,4.622,4.76,4.336,4.39,4.39,4930500,0,8,-0.67,4.948,1,-0.015695,0.0402,4.942286,5.3158,5.43154,0.317602,6.066744,4.796336,-7.423,10
292,4.386,4.622,4.3,4.592,4.592,4345000,1,8,-0.67,4.8,1,0.046014,0.042025,4.846571,5.281067,5.42196,0.328263,6.078486,4.765434,-17.2613,0
293,4.62,4.786,4.566,4.774,4.774,3421500,2,8,-0.472,4.614,0,0.039634,0.043306,4.779143,5.249267,5.41638,0.334491,6.085362,4.747398,-10.4651,0
294,4.774,4.774,4.58,4.622,4.622,3399000,3,8,-0.598,4.588,0,-0.031839,0.043639,4.693714,5.219267,5.41094,0.342921,6.096782,4.725098,-10.5304,0
295,4.542,4.79,4.414,4.746,4.746,3809000,4,8,-0.42,4.768,1,0.026828,0.043905,4.633714,5.1936,5.405,0.349249,6.103498,4.706502,-11.1236,10
296,4.844,4.97,4.804,4.942,4.942,4017000,0,8,0.09,4.722,0,0.041298,0.045151,4.646571,5.1768,5.40144,0.352153,6.105746,4.697134,-6.7195,10
297,4.9,4.954,4.818,4.926,4.926,1831000,1,8,0.466,4.594,0,-0.003238,0.044745,4.713143,5.155067,5.39622,0.35531,6.10684,4.6856,-9.5815,10
298,4.96,5.1,4.856,4.948,4.948,4119000,2,8,0.558,4.576,0,0.004466,0.043673,4.792857,5.128733,5.39272,0.358001,6.108722,4.676718,-6.6063,10
299,4.932,4.974,4.768,4.8,4.8,4240500,3,9,0.208,4.816,1,-0.029911,0.044043,4.822571,5.0974,5.39018,0.361315,6.11281,4.66755,-5.0257000000000005,0
300,4.732,4.798,4.536,4.614,4.614,3849500,4,9,-0.16,4.868,1,-0.03875,0.040356,4.799714,5.055933,5.38702,0.366721,6.120462,4.653578,-6.4097,0
301,4.5,4.64,4.458,4.588,4.588,4049000,1,9,-0.034,4.964,1,-0.005635,0.040153,4.794857,5.018933,5.38304,0.37322,6.12948,4.6366,-7.9824,0
302,4.678,4.8,4.656,4.768,4.768,2296000,2,9,0.022,5.16,1,0.039233,0.040752,4.798,4.9912,5.38044,0.376608,6.133656,4.627224,-5.171,0
303,4.716,4.806,4.656,4.722,4.722,2528500,3,9,-0.22,5.154,1,-0.009648,0.038493,4.766571,4.964333,5.3765,0.381433,6.139366,4.613634,-7.7013,10
304,4.674,4.714,4.51,4.594,4.594,3346500,4,9,-0.332,5.202,1,-0.027107,0.037411,4.719143,4.929667,5.37238,0.38765,6.14768,4.59708,-8.2301,10
305,4.5,4.662,4.49,4.576,4.576,2833000,0,9,-0.372,5.17,1,-0.003918,0.034496,4.666,4.8944,5.36782,0.394319,6.156458,4.579182,-9.062,10
306,4.602,4.82,4.55,4.816,4.816,3632500,1,9,0.016,5.126,1,0.052448,0.035394,4.668286,4.863133,5.36448,0.397583,6.159646,4.569314,-6.485399999999999,10
307,4.85,4.968,4.758,4.868,4.868,4154000,2,9,0.254,5.276,1,0.010797,0.035533,4.704571,4.843133,5.35968,0.40067,6.16102,4.55834,-8.9753,10
308,4.916,4.986,4.866,4.964,4.964,2813000,3,9,0.376,5.104,1,0.019721,0.03587,4.758286,4.827267,5.35654,0.402542,6.161624,4.551456,-5.9492,10
309,4.956,5.168,4.898,5.16,5.16,7085500,4,9,0.392,5.238,1,0.039484,0.036908,4.814286,4.834267,5.35428,0.403009,6.160298,4.548262,-4.1961,10
310,4.99,5.162,4.764,5.154,5.154,5787000,0,9,0.432,4.918,0,-0.001163,0.034139,4.876,4.844467,5.35166,0.403455,6.15857,4.54475,-4.8375,0
311,5.196,5.32,5.134,5.202,5.202,5902000,1,9,0.608,4.824,0,0.009313,0.028163,4.962857,4.860267,5.34836,0.403315,6.15499,4.54173,-5.9653,0
312,5.19,5.39,5.14,5.17,5.17,4938000,2,9,0.594,4.878,0,-0.006151,0.027841,5.047714,4.865533,5.34486,0.403329,6.151518,4.538202,-6.3406,0
313,5.128,5.222,4.976,5.126,5.126,3879000,3,9,0.31,4.746,0,-0.008511,0.026654,5.092,4.8776,5.34122,0.403649,6.148518,4.533922,-6.6302,0
314,5.098,5.324,5.07,5.276,5.276,5782000,4,9,0.408,4.732,0,0.029263,0.026081,5.150286,4.8848,5.34024,0.403687,6.147614,4.532866,-1.8236,10
315,5.304,5.304,4.98,5.104,5.104,4674000,0,9,0.14,5.074,0,-0.0326,0.026136,5.170286,4.879533,5.3379,0.404378,6.146656,4.529144,-4.3837,10
316,5.2,5.398,5.114,5.238,5.238,3372500,1,9,0.078,5.392,1,0.026254,0.026112,5.181429,4.879267,5.3374,0.404471,6.146342,4.528458,-0.9455,10
317,5.2,5.3,4.902,4.918,4.918,3616500,2,9,-0.236,5.398,1,-0.061092,0.028456,5.147714,4.8692,5.33234,0.406536,6.145412,4.519268,-9.3289,0
318,5.144,5.164,4.71,4.824,4.824,4648000,3,9,-0.378,5.576,1,-0.019113,0.02876,5.093714,4.8578,5.32476,0.408894,6.142548,4.506972,-13.5794,0
319,4.96,4.978,4.698,4.878,4.878,6680500,4,9,-0.292,5.522,1,0.011194,0.028856,5.052,4.858667,5.31688,0.409843,6.136566,4.497194,-13.9075,0
320,4.99,5.0,4.65,4.746,4.746,5116000,0,10,-0.38,5.56,1,-0.02706,0.028716,4.997714,4.8682,5.3102,0.41367,6.13754,4.48286,-12.3384,0
321,4.658,4.864,4.586,4.732,4.732,6001500,1,10,-0.544,5.588,1,-0.00295,0.027339,4.92,4.8796,5.30218,0.417048,6.136276,4.468084,-14.4922,10
322,4.806,5.168,4.67,5.074,5.074,6147500,2,10,-0.03,5.61,1,0.072274,0.031312,4.915714,4.895667,5.29782,0.417133,6.132086,4.463554,-7.9129,10
323,5.074,5.52,5.004,5.392,5.392,8845500,3,10,0.154,5.484,1,0.062672,0.032957,4.937714,4.916267,5.29854,0.417234,6.133008,4.464072,1.3534,10
324,5.396,5.52,5.21,5.398,5.398,6558000,4,10,0.48,5.668,1,0.001113,0.032779,5.006286,4.942133,5.3006,0.417211,6.135022,4.466178,3.967600000000001,10
325,5.462,5.636,5.4,5.576,5.576,4617500,0,10,0.752,5.514,0,0.032975,0.032281,5.113714,4.9698,5.30366,0.418105,6.13987,4.46745,5.8065,5
326,5.502,5.554,5.418,5.522,5.522,2878500,1,10,0.644,5.468,0,-0.009684,0.032427,5.205714,4.989133,5.30248,0.417312,6.137104,4.467856,-2.0922,5
327,5.45,5.6,5.44,5.56,5.56,5617000,2,10,0.814,5.606,1,0.006882,0.030897,5.322,5.010267,5.30214,0.417086,6.136312,4.467968,-0.6078,5
328,5.526,5.694,5.488,5.588,5.588,5217500,3,10,0.856,5.71,1,0.005036,0.03089,5.444286,5.0316,5.30438,0.418022,6.140424,4.468336,4.176,10
329,5.6,5.71,5.452,5.61,5.61,7002500,4,10,0.536,5.65,1,0.003937,0.030758,5.520857,5.0586,5.30704,0.419122,6.145284,4.468796,4.9775,10
330,5.572,5.6,5.452,5.484,5.484,3772500,0,10,0.092,5.596,1,-0.02246,0.030383,5.534,5.0876,5.30392,0.416599,6.137118,4.470722,-5.383,10
331,5.46,5.686,5.342,5.668,5.668,4998500,1,10,0.27,5.752,1,0.033552,0.031063,5.572571,5.1236,5.30164,0.413941,6.129522,4.473758,-3.867,10
332,5.604,5.612,5.46,5.514,5.514,3964500,2,10,-0.062,5.974,1,-0.02717,0.03182,5.563714,5.148467,5.29768,0.409937,6.117554,4.477806,-6.7005,0
333,5.488,5.494,5.4,5.468,5.468,4998500,3,10,-0.054,5.874,1,-0.008342,0.031856,5.556,5.173333,5.29208,0.403636,6.099352,4.484808,-9.29,0
334,5.48,5.66,5.402,5.606,5.606,5713000,4,10,0.046,5.776,1,0.025238,0.032089,5.562571,5.207067,5.2911,0.402744,6.096588,4.485612,-1.7180999999999995,0
335,5.574,5.778,5.55,5.71,5.71,4703000,0,10,0.122,5.742,1,0.018552,0.031763,5.58,5.244867,5.29068,0.40228,6.09524,4.48612,-0.7302000000000001,10
336,5.646,5.772,5.56,5.65,5.65,3272000,1,10,0.04,6.492,1,-0.010508,0.030834,5.585714,5.272667,5.28692,0.397061,6.081042,4.492798,-6.2396,10
337,5.638,5.674,5.48,5.596,5.596,2552500,2,10,0.112,6.462,1,-0.009558,0.030607,5.601714,5.296933,5.28548,0.39566,6.0768,4.49416,-2.5087,10
338,5.668,5.79,5.622,5.752,5.752,4347000,3,10,0.084,6.254,1,0.027877,0.027169,5.613714,5.3232,5.28626,0.39651,6.07928,4.49324,1.3747,10
339,5.7,6.0,5.602,5.974,5.974,6320000,4,10,0.46,6.368,1,0.038595,0.027226,5.679429,5.350333,5.29176,0.402213,6.096186,4.487334,10.1401,10
340,5.9,5.902,5.75,5.874,5.874,5670000,0,10,0.406,6.176,1,-0.016739,0.027869,5.737429,5.374333,5.29526,0.405762,6.106784,4.483736,6.336,10
341,5.678,5.784,5.6,5.776,5.776,3176000,1,11,0.17,6.266,1,-0.016684,0.027279,5.761714,5.393467,5.2973,0.407675,6.11265,4.48195,3.6612,10
342,5.8,5.852,5.65,5.742,5.742,4376500,2,11,0.032,6.728,1,-0.005886,0.027355,5.766286,5.412533,5.29786,0.408253,6.114366,4.481354,0.9849,10
343,6.0,6.498,5.906,6.492,6.492,12548500,3,11,0.842,6.644,1,0.130617,0.035722,5.886571,5.458067,5.30558,0.423337,6.152254,4.458906,13.4965,10
344,6.292,6.48,6.102,6.462,6.462,15164500,4,11,0.866,6.786,1,-0.004621,0.033959,6.010286,5.4976,5.31556,0.438598,6.192756,4.438364,18.265,10
345,6.328,6.4,6.15,6.254,6.254,6331500,0,11,0.502,6.988,1,-0.032188,0.035113,6.082,5.535933,5.3251,0.448519,6.222138,4.428062,18.0,10
346,6.274,6.4,6.144,6.368,6.368,5839500,1,11,0.394,6.736,1,0.018228,0.034725,6.138286,5.5736,5.33578,0.460471,6.256722,4.414838,20.1509,0
347,6.174,6.298,6.06,6.176,6.176,4768500,2,11,0.302,6.52,1,-0.030151,0.035492,6.181429,5.615533,5.34552,0.467855,6.28123,4.40981,18.7236,0
348,6.188,6.3,6.13,6.266,6.266,3736500,3,11,0.49,6.352,1,0.014573,0.035542,6.251429,5.6636,5.35312,0.47658,6.30628,4.39996,13.8031,0
349,6.38,6.9,6.114,6.728,6.728,19341500,4,11,0.986,6.414,0,0.073731,0.038463,6.392286,5.725267,5.36598,0.495959,6.357898,4.374062,23.631,0
350,6.6,6.708,6.524,6.644,6.644,6628500,0,11,0.152,6.29,0,-0.012485,0.038749,6.414,5.788533,5.377,0.511896,6.400792,4.353208,19.8845,10
351,6.584,6.88,6.546,6.786,6.786,4455000,1,11,0.324,6.332,0,0.021373,0.038159,6.460286,5.857,5.38972,0.53079,6.4513,4.32814,23.0686,10
352,6.696,7.0,6.68,6.988,6.988,9166000,2,11,0.734,6.512,0,0.029767,0.038055,6.565143,5.9208,5.40468,0.554265,6.51321,4.29615,27.239600000000003,10
353,6.9,6.98,6.638,6.736,6.736,6746500,3,11,0.368,6.35,0,-0.036062,0.038543,6.617714,5.9656,5.41582,0.569658,6.555136,4.276504,19.815,10
354,6.728,6.822,6.508,6.52,6.52,4514000,4,11,0.344,6.548,1,-0.032067,0.039453,6.666857,6.003,5.42444,0.579791,6.584022,4.264858,15.2351,0
355,6.488,6.488,6.21,6.352,6.352,5158000,0,11,0.086,6.52,1,-0.025767,0.039978,6.679143,6.028867,5.4297,0.585826,6.601352,4.258048,9.0285,0
356,6.352,6.558,6.21,6.414,6.414,3663000,1,11,-0.314,6.66,1,0.009761,0.039893,6.634286,6.0586,5.4358,0.592896,6.621592,4.250008,10.51,0
357,6.352,6.41,6.25,6.29,6.29,2259000,2,11,-0.354,6.884,1,-0.019333,0.040125,6.583714,6.082933,5.44042,0.597763,6.635946,4.244894,7.927199999999999,10
358,6.31,6.482,6.216,6.332,6.332,1198000,4,11,-0.454,6.974,1,0.006677,0.039969,6.518857,6.107733,5.44582,0.603384,6.652588,4.239052,9.3232,10
359,6.4,6.656,6.362,6.512,6.512,3406000,0,11,-0.476,6.838,1,0.028427,0.039984,6.450857,6.1378,5.45148,0.610733,6.672946,4.230014,9.519,10
360,6.498,6.614,6.326,6.35,6.35,2955500,1,11,-0.386,6.178,0,-0.024877,0.039847,6.395714,6.166667,5.45736,0.616556,6.690472,4.224248,10.2048,10
361,6.5,6.586,6.444,6.548,6.548,3801500,2,11,0.028,6.208,0,0.031181,0.039994,6.399714,6.196,5.46614,0.625797,6.717734,4.214546,15.485,10
362,6.514,6.798,6.396,6.52,6.52,5151000,3,12,0.168,6.082,0,-0.004276,0.039734,6.423714,6.229533,5.475,0.63441,6.74382,4.20618,15.7259,10
363,6.566,6.738,6.48,6.66,6.66,4014000,4,12,0.246,5.89,0,0.021472,0.039756,6.458857,6.269267,5.48432,0.644923,6.774166,4.194474,16.270899999999997,10
364,6.706,7.0,6.686,6.884,6.884,5800500,0,12,0.594,5.706,0,0.033634,0.028938,6.543714,6.311867,5.49794,0.659934,6.817808,4.178072,24.665,10
365,6.84,6.996,6.806,6.974,6.974,4759000,1,12,0.642,5.724,0,0.013074,0.028957,6.635429,6.354,5.51252,0.676241,6.865002,4.160038,26.4322,10
366,6.926,6.978,6.76,6.838,6.838,3371500,2,12,0.326,5.6,0,-0.019501,0.028288,6.682,6.3936,5.52644,0.689063,6.904566,4.148314,25.56,10
367,6.168,6.33,5.922,6.178,6.178,16529000,3,12,-0.172,5.55,0,-0.096519,0.035655,6.657429,6.413,5.53244,0.692122,6.916684,4.148196,10.7565,10
368,6.108,6.224,6.056,6.208,6.208,6197500,4,12,-0.34,5.58,0,0.004856,0.035028,6.608857,6.4282,5.53714,0.695122,6.927384,4.146896,8.190999999999999,10
369,6.088,6.124,6.004,6.082,6.082,3793500,0,12,-0.438,5.514,0,-0.020296,0.035171,6.546286,6.4318,5.54056,0.696969,6.934498,4.146622,5.958200000000001,10
370,6.114,6.186,5.782,5.89,5.89,4970500,1,12,-0.77,5.554,0,-0.031569,0.031304,6.436286,6.432333,5.54088,0.697123,6.935126,4.146634,0.5463,10
371,5.9,5.936,5.6,5.706,5.706,5819500,2,12,-1.178,5.58,0,-0.031239,0.031768,6.268,6.43,5.54096,0.697142,6.935244,4.146676,0.1404,10
372,5.734,5.834,5.624,5.724,5.724,3501500,3,12,-1.25,5.714,0,0.003155,0.031206,6.089429,6.4294,5.5422,0.697358,6.936916,4.147484,2.2143,5
373,5.758,5.786,5.596,5.6,5.6,5148500,4,12,-1.238,5.702,1,-0.021663,0.030126,5.912571,6.399667,5.54292,0.697381,6.937682,4.148158,1.3025,5
374,5.618,5.7,5.474,5.55,5.55,4935000,0,12,-0.628,5.746,1,-0.008929,0.029531,5.822857,6.369267,5.54208,0.69732,6.93672,4.14744,-1.4909,5
375,5.61,5.69,5.544,5.58,5.58,4216500,1,12,-0.628,5.712,1,0.005405,0.029181,5.733143,6.3468,5.54154,0.697269,6.936078,4.147002,-0.9585,5
376,5.582,5.614,5.206,5.514,5.514,8527500,2,12,-0.568,5.616,1,-0.011828,0.028889,5.652,6.318333,5.53914,0.696944,6.933028,4.145252,-4.170999999999999,10
377,5.52,5.61,5.46,5.554,5.554,5047000,3,12,-0.336,5.542,0,0.007254,0.028825,5.604,6.2976,5.54,0.696908,6.933816,4.146184,1.5728,10
378,5.6,5.6,5.504,5.58,5.58,2957000,4,12,-0.126,5.424,0,0.004681,0.028763,5.586,6.274733,5.5414,0.696846,6.935092,4.147708,2.5735,10
379,5.532,5.754,5.528,5.714,5.714,3887500,1,12,-0.01,5.382,0,0.024014,0.029366,5.584571,6.240933,5.54904,0.69448,6.938,4.16008,15.4343,10
380,5.798,5.848,5.608,5.702,5.702,2876000,2,12,0.102,5.45,0,-0.0021,0.028397,5.599143,6.209533,5.55758,0.691015,6.93961,4.17555,17.6155,10
381,5.718,5.868,5.71,5.746,5.746,2441000,3,12,0.196,5.524,0,0.007717,0.028198,5.627143,6.174867,5.56776,0.686152,6.940064,4.195456,21.5313,10
382,5.698,5.796,5.65,5.712,5.712,1699000,4,12,0.132,5.646,0,-0.005917,0.026997,5.646,6.132333,5.57476,0.683992,6.942744,4.206776,13.966500000000002,10
383,5.788,5.9,5.53,5.616,5.616,4640500,1,1,0.102,5.65,1,-0.016807,0.027092,5.660571,6.095,5.58328,0.679079,6.941438,4.225122,17.8841,10
384,5.642,5.734,5.5,5.542,5.542,3150500,2,1,-0.012,4.558,0,-0.013177,0.026334,5.658857,6.0624,5.5881,0.677035,6.94217,4.23403,9.5257,10
385,5.552,5.586,5.37,5.424,5.424,5027500,3,1,-0.156,5.32,0,-0.021292,0.024626,5.636571,6.031467,5.58972,0.676441,6.942602,4.236838,3.0787,10
386,5.44,5.558,5.282,5.382,5.382,4931500,4,1,-0.332,5.362,0,-0.007743,0.024021,5.589143,5.997067,5.59108,0.675879,6.942838,4.239322,2.5925,10
387,5.4,5.498,5.224,5.45,5.45,4485000,0,1,-0.252,5.352,0,0.012635,0.024535,5.553143,5.969067,5.59338,0.674994,6.943368,4.243392,4.4061,10
388,5.488,5.552,5.45,5.524,5.524,3359000,1,1,-0.222,5.32,0,0.013578,0.015217,5.521429,5.942133,5.59696,0.673653,6.944266,4.249654,6.9299,10
389,5.524,5.676,5.46,5.646,5.646,3361500,2,1,-0.066,5.354,0,0.022085,0.016218,5.512,5.913267,5.6049,0.66945,6.9438,4.266,16.3644,10
390,5.696,5.724,5.562,5.65,5.65,3646500,3,1,0.034,5.484,0,0.000708,0.015831,5.516857,5.889933,5.6168,0.659394,6.935588,4.298012,26.6816,10
391,5.68,5.7,4.528,4.558,4.558,27502000,4,1,-0.984,5.594,1,-0.193274,0.044177,5.376286,5.8236,5.61848,0.656444,6.931368,4.305592,3.8269,10
392,5.324,5.468,5.282,5.32,5.32,23258000,1,1,-0.104,5.788,1,0.167179,0.058535,5.361429,5.7836,5.62576,0.648939,6.923638,4.327882,15.853700000000002,10
393,5.338,5.376,5.25,5.362,5.362,6301000,2,1,-0.02,5.866,1,0.007895,0.058564,5.358571,5.740333,5.63164,0.643787,6.919214,4.344066,12.3167,10
394,5.438,5.548,5.322,5.352,5.352,6231500,3,1,-0.098,5.914,1,-0.001865,0.05838,5.344571,5.689267,5.63894,0.636318,6.911576,4.366304,15.794,10
395,5.38,5.4,5.28,5.32,5.32,3311500,4,1,-0.204,5.814,1,-0.005979,0.058363,5.315429,5.634133,5.64468,0.630746,6.906172,4.383188,12.0944,10
396,5.362,5.442,5.32,5.354,5.354,2973000,0,1,-0.292,5.916,1,0.006391,0.058368,5.273714,5.584667,5.6488,0.627447,6.903694,4.393906,8.3367,10
397,5.326,5.536,5.288,5.484,5.484,4290000,1,1,-0.166,6.05,1,0.024281,0.058542,5.25,5.561533,5.65438,0.623423,6.901226,4.407534,11.3276,10
398,5.454,5.602,5.41,5.594,5.594,3056000,2,1,1.036,6.23,1,0.020058,0.058672,5.398,5.541067,5.66084,0.619363,6.899566,4.422114,13.0558,5
399,5.614,5.916,5.6,5.788,5.788,6355500,3,1,0.468,6.36,1,0.03468,0.059103,5.464857,5.531267,5.67072,0.613343,6.897406,4.444034,20.5833,5
400,5.7,5.944,5.7,5.866,5.866,3742000,4,1,0.504,6.32,1,0.013476,0.058965,5.536857,5.530467,5.68324,0.604266,6.891772,4.474708,27.1348,5
401,5.898,5.922,5.706,5.914,5.914,3645000,0,1,0.562,6.386,1,0.008183,0.058963,5.617143,5.5374,5.6965,0.594458,6.885416,4.507584,28.9015,10
402,5.98,6.0,5.774,5.814,5.814,4782000,1,1,0.494,6.516,1,-0.016909,0.059119,5.687714,5.5404,5.70696,0.587113,6.881186,4.532734,21.9379,10
403,5.814,5.94,5.8,5.916,5.916,2616000,2,2,0.562,6.22,1,0.017544,0.059178,5.768,5.550933,5.7189,0.578964,6.876828,4.560972,25.2859,10
404,5.944,6.176,5.922,6.05,6.05,4028500,3,2,0.566,6.298,1,0.02265,0.05913,5.848857,5.5676,5.73346,0.568604,6.870668,4.596252,31.693500000000004,10
405,6.082,6.266,6.05,6.23,6.23,3822500,4,2,0.636,6.634,1,0.029752,0.059202,5.939714,5.589267,5.75,0.558563,6.867126,4.632874,36.1451,10
406,6.22,6.38,6.21,6.36,6.36,3260500,0,2,0.572,6.72,1,0.020867,0.058896,6.021429,5.617467,5.76544,0.553804,6.873048,4.657832,32.0598,10
407,6.36,6.36,6.164,6.32,6.32,5108000,1,2,0.454,6.836,1,-0.006289,0.058876,6.086286,5.643,5.77996,0.549051,6.878062,4.681858,29.8274,10
408,6.32,6.402,6.258,6.386,6.386,3118500,2,2,0.472,6.994,1,0.010443,0.058872,6.153714,5.669867,5.79418,0.546111,6.886402,4.701958,28.646300000000004,10
409,6.4,6.58,6.286,6.516,6.516,6385500,3,2,0.702,6.9,1,0.020357,0.058915,6.254,5.6966,5.80774,0.547039,6.901818,4.713662,26.2791,5
410,6.452,6.454,5.968,6.22,6.22,9371000,4,2,0.304,6.844,1,-0.045427,0.060033,6.297429,5.713867,5.8184,0.544552,6.907504,4.729296,20.683,5
411,6.31,6.412,6.18,6.298,6.298,5789500,0,2,0.248,6.906,1,0.01254,0.060032,6.332857,5.732267,5.82936,0.543048,6.915456,4.743264,21.0688,5
412,6.348,6.758,6.28,6.634,6.634,9054000,1,2,0.404,6.75,1,0.05335,0.039516,6.390571,5.763,5.844,0.544824,6.933648,4.754352,28.3172,10
